Created as New Dataset,Sample 012 By irlear Date Monday, April 27 2009
cm-1,%T
3661.00,103.04
3660.75,103.04
3660.50,103.02
3660.25,103.00
3660.00,102.98
3659.75,102.97
3659.50,102.97
3659.25,102.97
3659.00,102.96
3658.75,102.95
3658.50,102.95
3658.25,102.95
3658.00,102.95
3657.75,102.94
3657.50,102.94
3657.25,102.95
3657.00,102.97
3656.75,102.99
3656.50,103.00
3656.25,102.99
3656.00,102.99
3655.75,102.98
3655.50,102.98
3655.25,102.97
3655.00,102.96
3654.75,102.95
3654.50,102.95
3654.25,102.95
3654.00,102.95
3653.75,102.95
3653.50,102.95
3653.25,102.95
3653.00,102.94
3652.75,102.93
3652.50,102.92
3652.25,102.91
3652.00,102.92
3651.75,102.95
3651.50,102.97
3651.25,102.99
3651.00,102.99
3650.75,102.96
3650.50,102.95
3650.25,102.95
3650.00,102.96
3649.75,102.96
3649.50,102.97
3649.25,102.96
3649.00,102.96
3648.75,102.95
3648.50,102.95
3648.25,102.94
3648.00,102.93
3647.75,102.93
3647.50,102.94
3647.25,102.95
3647.00,102.95
3646.75,102.94
3646.50,102.94
3646.25,102.93
3646.00,102.93
3645.75,102.93
3645.50,102.93
3645.25,102.92
3645.00,102.91
3644.75,102.92
3644.50,102.93
3644.25,102.93
3644.00,102.93
3643.75,102.92
3643.50,102.91
3643.25,102.90
3643.00,102.89
3642.75,102.89
3642.50,102.90
3642.25,102.90
3642.00,102.90
3641.75,102.90
3641.50,102.89
3641.25,102.89
3641.00,102.89
3640.75,102.89
3640.50,102.89
3640.25,102.89
3640.00,102.89
3639.75,102.89
3639.50,102.90
3639.25,102.90
3639.00,102.91
3638.75,102.90
3638.50,102.90
3638.25,102.89
3638.00,102.89
3637.75,102.89
3637.50,102.91
3637.25,102.93
3637.00,102.96
3636.75,102.98
3636.50,102.99
3636.25,102.97
3636.00,102.95
3635.75,102.92
3635.50,102.90
3635.25,102.88
3635.00,102.87
3634.75,102.86
3634.50,102.85
3634.25,102.83
3634.00,102.82
3633.75,102.82
3633.50,102.83
3633.25,102.85
3633.00,102.86
3632.75,102.86
3632.50,102.86
3632.25,102.86
3632.00,102.86
3631.75,102.86
3631.50,102.85
3631.25,102.84
3631.00,102.84
3630.75,102.86
3630.50,102.88
3630.25,102.91
3630.00,102.92
3629.75,102.92
3629.50,102.91
3629.25,102.91
3629.00,102.93
3628.75,102.93
3628.50,102.93
3628.25,102.91
3628.00,102.91
3627.75,102.90
3627.50,102.90
3627.25,102.89
3627.00,102.89
3626.75,102.89
3626.50,102.89
3626.25,102.89
3626.00,102.88
3625.75,102.88
3625.50,102.89
3625.25,102.89
3625.00,102.88
3624.75,102.88
3624.50,102.89
3624.25,102.90
3624.00,102.90
3623.75,102.89
3623.50,102.88
3623.25,102.88
3623.00,102.88
3622.75,102.89
3622.50,102.89
3622.25,102.89
3622.00,102.90
3621.75,102.90
3621.50,102.89
3621.25,102.89
3621.00,102.88
3620.75,102.88
3620.50,102.89
3620.25,102.89
3620.00,102.89
3619.75,102.89
3619.50,102.89
